ACSSF,OR,795,00,0000062,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01104,,79500US4101104,"Marion County (West Central)--Salem City (South) & Four Corners PUMA, Oregon",,,
ACSSF,OR,795,00,0000063,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01105,,79500US4101105,"Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA, Oregon",,,
ACSSF,OR,795,00,0000064,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01200,,79500US4101200,"Yamhill & Polk Counties PUMA, Oregon",,,
ACSSF,OR,795,00,0000065,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01301,,79500US4101301,"Portland City (North & Northeast) PUMA, Oregon",,,
ACSSF,OR,795,00,0000066,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01302,,79500US4101302,"Portland City (East) PUMA, Oregon",,,
ACSSF,OR,795,00,0000067,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01303,,79500US4101303,"Portland City (Southeast) PUMA, Oregon",,,
ACSSF,OR,795,00,0000068,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01305,,79500US4101305,"Portland City (Central East) PUMA, Oregon",,,
ACSSF,OR,795,00,0000069,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01314,,79500US4101314,"Portland City (Northwest & Southwest) PUMA, Oregon",,,
ACSSF,OR,795,00,0000070,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01316,,79500US4101316,"Multnomah County (East)--Gresham & Troutdale Cities PUMA, Oregon",,,
ACSSF,OR,795,00,0000071,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01317,,79500US4101317,"Clackamas County (South & East)--Damascus City PUMA, Oregon",,,
ACSSF,OR,795,00,0000072,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01318,,79500US4101318,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities PUMA; Oregon",,,
ACSSF,OR,795,00,0000073,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01319,,79500US4101319,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA; Oregon",,,
ACSSF,OR,795,00,0000074,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01320,,79500US4101320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA; Oregon",,,
ACSSF,OR,795,00,0000075,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01321,,79500US4101321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA; Oregon",,,
ACSSF,OR,795,00,0000076,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01322,,79500US4101322,"Washington County (Central)--Hillsboro City PUMA, Oregon",,,
ACSSF,OR,795,00,0000077,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01323,,79500US4101323,"Washington County (Central)--Beaverton City (West) & Aloha PUMA, Oregon",,,
ACSSF,OR,795,00,0000078,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01324,,79500US4101324,"Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA, Oregon",,,
ACSSF,OR,970,00,0000079,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00023,,,,,,,97000US4100023,"Hillsboro School District 1J, Oregon",,,
ACSSF,OR,970,00,0000080,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01120,,,,,,,97000US4101120,"Greater Albany School District 8J, Oregon",,,
ACSSF,OR,970,00,0000081,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01920,,,,,,,97000US4101920,"Beaverton School District 48J, Oregon",,,
ACSSF,OR,970,00,0000082,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01980,,,,,,,97000US4101980,"Bend-La Pine Administrative School District 1, Oregon",,,
ACSSF,OR,970,00,0000083,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03480,,,,,,,97000US4103480,"Corvallis School District 509J, Oregon",,,
ACSSF,OR,970,00,0000084,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04740,,,,,,,97000US4104740,"Eugene School District 4J, Oregon",,,
ACSSF,OR,970,00,0000085,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000,,,,,,,97000US4106000,"Gresham-Barlow School District 1J, Oregon",,,
ACSSF,OR,970,00,0000086,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08040,,,,,,,97000US4108040,"Medford School District 549, Oregon",,,
ACSSF,OR,970,00,0000087,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08830,,,,,,,97000US4108830,"North Clackamas School District 12, Oregon",,,
ACSSF,OR,970,00,0000088,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10040,,,,,,,97000US4110040,"Portland School District 1J, Oregon",,,
ACSSF,OR,970,00,0000089,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10520,,,,,,,97000US4110520,"Reynolds School District 7, Oregon",,,
ACSSF,OR,970,00,0000090,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10820,,,,,,,97000US4110820,"Salem-Keizer School District 24J, Oregon",,,
ACSSF,OR,970,00,0000091,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11670,,,,,,,97000US4111670,"Springfield School District 19, Oregon",,,
ACSSF,OR,970,00,0000092,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12240,,,,,,,97000US4112240,"Tigard-Tualatin School District 23J, Oregon",,,
